ENSEMBL_gene_id,HUGO_gene_id,chr,MASH beta,MASH sd,MASH LFSR,tissue
ENSG00000104332.11,SFRP1,chr8,-0.258146835,0.070212499,2.25026E-05,HRTLV
ENSG00000132688.10,NES,chr1,-0.124176001,0.03351098,2.53435E-05,HRTLV
ENSG00000182378.13,PLCXD1,chrX,-0.292052102,0.070198175,2.56881E-05,HRTLV
ENSG00000153207.14,AHCTF1,chr1,-0.066428678,0.017122123,2.5706E-05,HRTLV
ENSG00000091482.5,SMPX,chrX,0.095965317,0.026849321,2.64966E-05,HRTLV
ENSG00000100842.12,EFS,chr14,-0.078393227,0.020146279,2.66468E-05,HRTLV
ENSG00000179627.9,ZBTB42,chr14,-0.092107605,0.024973214,3.05392E-05,HRTLV
ENSG00000125618.16,PAX8,chr2,-0.370298257,0.093496357,3.13485E-05,HRTLV
ENSG00000167680.15,SEMA6B,chr19,-0.227622214,0.057164608,3.20373E-05,HRTLV
ENSG00000197471.11,SPN,chr16,0.194052099,0.054952261,3.22471E-05,HRTLV
ENSG00000163322.13,ABRAXAS1,chr4,0.077983504,0.020534192,3.29572E-05,HRTLV
ENSG00000183077.15,AFMID,chr17,0.108824302,0.030149719,3.35967E-05,HRTLV
ENSG00000136877.14,FPGS,chr9,-0.066192667,0.018236941,3.40116E-05,HRTLV
ENSG00000123119.11,NECAB1,chr8,-0.128211378,0.035602149,3.68064E-05,HRTLV
ENSG00000116035.2,VAX2,chr2,0.388564515,0.096950857,3.68448E-05,HRTLV
ENSG00000259969.1,,chr14,0.151719896,0.042238724,3.90521E-05,HRTLV
ENSG00000120837.7,NFYB,chr12,-0.086489805,0.022793755,3.99699E-05,HRTLV
ENSG00000233593.8,LINC02609,chr1,0.154905822,0.040966784,4.35849E-05,HRTLV
ENSG00000196632.10,WNK3,chrX,-0.200624042,0.055180745,4.40148E-05,HRTLV
ENSG00000109089.7,CDR2L,chr17,-0.088305985,0.024661693,4.59247E-05,HRTLV
ENSG00000047578.12,KIAA0556,chr16,-0.079255675,0.019199681,4.81529E-05,HRTLV
ENSG00000224063.5,,chr2,-0.375147023,0.098652361,4.8872E-05,HRTLV
ENSG00000197816.13,CCDC180,chr9,-0.083077414,0.021881999,5.39388E-05,HRTLV
ENSG00000157502.13,MUM1L1,chrX,-0.187669279,0.048922173,5.75867E-05,HRTLV
ENSG00000174938.14,SEZ6L2,chr16,0.201742545,0.054005372,6.69614E-05,HRTLV
ENSG00000103202.12,NME4,chr16,-0.069148359,0.018840585,6.8991E-05,HRTLV
ENSG00000168283.13,BMI1,chr10,0.067632797,0.017898289,6.99381E-05,HRTLV
ENSG00000152092.15,ASTN1,chr1,0.25861921,0.068725633,7.12679E-05,HRTLV
ENSG00000143632.14,ACTA1,chr1,-0.347286084,0.106147153,7.40851E-05,HRTLV
ENSG00000184160.7,ADRA2C,chr4,-0.172642056,0.048185946,7.63095E-05,HRTLV
ENSG00000186462.8,NAP1L2,chrX,0.11618741,0.032697391,7.89188E-05,HRTLV
ENSG00000266050.2,,chr17,-0.292464373,0.074459259,8.0866E-05,HRTLV
ENSG00000170417.15,TMEM182,chr2,0.111964285,0.031423479,8.38925E-05,HRTLV
ENSG00000165917.9,RAPSN,chr11,0.341906235,0.074294711,8.73044E-05,HRTLV
ENSG00000198604.10,BAZ1A,chr14,-0.059327212,0.016655065,9.04977E-05,HRTLV
ENSG00000196353.11,CPNE4,chr3,0.237286334,0.071344563,9.41353E-05,HRTLV
ENSG00000172824.14,CES4A,chr16,-0.157834847,0.044790283,0.000105459,HRTLV
ENSG00000185989.10,RASA3,chr13,0.06890842,0.020482274,0.000105687,HRTLV
ENSG00000277734.7,TRAC,chr14,-0.293039814,0.087401582,0.000106488,HRTLV
ENSG00000158290.16,CUL4B,chrX,-0.064286572,0.017817608,0.00012159,HRTLV
ENSG00000283413.1,,chr5,0.63903484,0.19210501,0.00012554,HRTLV
ENSG00000107282.7,APBA1,chr9,0.11305956,0.032678216,0.000127438,HRTLV
ENSG00000108852.14,MPP2,chr17,-0.100766772,0.029188987,0.00012952,HRTLV
ENSG00000260910.1,LINC00565,chr13,0.276961704,0.080548647,0.000130579,HRTLV
ENSG00000066923.17,STAG3,chr7,-0.104815976,0.030785874,0.000134095,HRTLV
ENSG00000236698.1,EIF1AXP1,chr1,0.361853261,0.097160643,0.000136026,HRTLV
ENSG00000167920.8,TMEM99,chr17,-0.068450557,0.020694164,0.000142234,HRTLV
ENSG00000182771.18,GRID1,chr10,0.152748652,0.043546543,0.000143114,HRTLV
ENSG00000164638.10,SLC29A4,chr7,0.224241675,0.06467727,0.000143775,HRTLV
ENSG00000166206.14,GABRB3,chr15,0.240589684,0.0708299,0.000149747,HRTLV
ENSG00000153976.2,HS3ST3A1,chr17,0.345065201,0.105705224,0.00015137,HRTLV
ENSG00000214402.6,LCNL1,chr9,-0.260154002,0.075617657,0.000151889,HRTLV
ENSG00000197766.7,CFD,chr19,-0.144419593,0.041986273,0.000159859,HRTLV
ENSG00000187715.13,KBTBD12,chr3,-0.094927242,0.026966119,0.000160399,HRTLV
ENSG00000143845.14,ETNK2,chr1,-0.211468344,0.061309483,0.000162452,HRTLV
ENSG00000198910.12,L1CAM,chrX,0.203450625,0.057116602,0.000163853,HRTLV
ENSG00000147257.13,GPC3,chrX,-0.224546867,0.063663116,0.00016708,HRTLV
ENSG00000116983.12,HPCAL4,chr1,-0.348562225,0.100642454,0.000170312,HRTLV
ENSG00000243978.8,RTL9,chrX,0.199412018,0.061537848,0.000171552,HRTLV
ENSG00000214944.9,ARHGEF28,chr5,-0.167311965,0.051789818,0.000176498,HRTLV
ENSG00000080493.15,SLC4A4,chr4,0.094222851,0.029166279,0.000186173,HRTLV
ENSG00000179476.7,C14orf28,chr14,-0.067839549,0.020496534,0.00018929,HRTLV
ENSG00000262580.5,,chr17,0.119814051,0.036284353,0.000191617,HRTLV
ENSG00000105357.15,MYH14,chr19,0.083385421,0.0234938,0.000192444,HRTLV
ENSG00000198417.6,MT1F,chr16,0.229322691,0.067210031,0.00019756,HRTLV
ENSG00000019169.10,MARCO,chr2,0.240414594,0.074286124,0.000203432,HRTLV
ENSG00000181408.3,UTS2R,chr17,0.345832978,0.113396532,0.000204076,HRTLV
ENSG00000129255.15,MPDU1,chr17,-0.051301115,0.014859271,0.000205563,HRTLV
ENSG00000166575.16,TMEM135,chr11,0.0886734,0.028710638,0.000215261,HRTLV
ENSG00000178537.9,SLC25A20,chr3,0.097505056,0.030827977,0.000217833,HRTLV
ENSG00000249790.2,,chr12,-0.471347585,0.133334143,0.000218538,HRTLV
ENSG00000280334.1,,chr16,-0.169041334,0.052128408,0.000228261,HRTLV
ENSG00000177854.7,TMEM187,chrX,0.094875839,0.028050291,0.000230149,HRTLV
ENSG00000070159.13,PTPN3,chr9,0.108759621,0.03500223,0.000262709,HRTLV
ENSG00000283633.1,,chr22,0.166568095,0.049733936,0.000263935,HRTLV
ENSG00000189058.8,APOD,chr3,-0.180927742,0.057125133,0.000268437,HRTLV
ENSG00000147804.9,SLC39A4,chr8,0.153821464,0.045525999,0.000271874,HRTLV
ENSG00000115361.7,ACADL,chr2,-0.235397251,0.067470032,0.000285369,HRTLV
ENSG00000152672.7,CLEC4F,chr2,0.465506567,0.134753882,0.000295013,HRTLV
ENSG00000267364.1,,chr17,-0.158960117,0.053991171,0.000307831,HRTLV
ENSG00000215817.5,ZC3H11B,chr1,0.46809772,0.107519709,0.00030951,HRTLV
ENSG00000102309.12,PIN4,chrX,0.061835252,0.010342908,0.000310697,HRTLV
ENSG00000232415.1,ELN-AS1,chr7,0.308870718,0.098057585,0.000311086,HRTLV
ENSG00000109436.7,TBC1D9,chr4,-0.060205676,0.018746723,0.000313343,HRTLV
ENSG00000267470.5,ZNF571-AS1,chr19,0.105769507,0.031412613,0.00031354,HRTLV
ENSG00000101440.9,ASIP,chr20,-0.183211348,0.060848527,0.000326653,HRTLV
ENSG00000261787.1,TCF24,chr8,-0.300310817,0.09610721,0.000330236,HRTLV
ENSG00000272913.1,,chr2,-0.119342554,0.035241426,0.00033045,HRTLV
ENSG00000046651.14,OFD1,chrX,0.071454015,0.020995065,0.000334462,HRTLV
ENSG00000075223.13,SEMA3C,chr7,0.120012653,0.036759303,0.000342023,HRTLV
ENSG00000169814.12,BTD,chr3,-0.075138164,0.022720427,0.000344858,HRTLV
ENSG00000058866.14,DGKG,chr3,-0.139802899,0.044353351,0.000345984,HRTLV
ENSG00000162889.10,MAPKAPK2,chr1,-0.044288436,0.014141413,0.000349181,HRTLV
ENSG00000187268.11,FAM9C,chrX,1.078003572,0.350592726,0.000365135,HRTLV
ENSG00000127472.10,PLA2G5,chr1,-0.110890398,0.032609129,0.000368639,HRTLV
ENSG00000117500.12,TMED5,chr1,0.070961438,0.022468983,0.000382313,HRTLV
ENSG00000152580.8,IGSF10,chr3,0.186313729,0.056885364,0.000383844,HRTLV
ENSG00000108387.14,SEPT4,chr17,-0.092660953,0.02960886,0.000387507,HRTLV
ENSG00000198837.9,DENND4B,chr1,-0.034990295,0.011598416,0.000391085,HRTLV
ENSG00000278828.1,HIST1H3H,chr6,0.3139936,0.100998338,0.000392165,HRTLV
ENSG00000087495.16,PHACTR3,chr20,0.455440782,0.109053008,0.000394196,HRTLV
ENSG00000090006.17,LTBP4,chr19,-0.08356251,0.025233291,0.000397361,HRTLV
ENSG00000173221.13,GLRX,chr5,0.104302663,0.031738945,0.000397687,HRTLV
ENSG00000130270.16,ATP8B3,chr19,0.134677555,0.042963615,0.000399536,HRTLV
ENSG00000249242.7,TMEM150C,chr4,-0.084940041,0.026151486,0.000399854,HRTLV
ENSG00000261971.6,MMP25-AS1,chr16,0.077949003,0.025246233,0.000400725,HRTLV
ENSG00000155366.16,RHOC,chr1,-0.048891099,0.015232867,0.000409571,HRTLV
ENSG00000162639.15,HENMT1,chr1,-0.116844932,0.035138562,0.000413038,HRTLV
ENSG00000084754.10,HADHA,chr2,0.087102466,0.027387019,0.000416446,HRTLV
ENSG00000157881.13,PANK4,chr1,-0.038698868,0.012877771,0.000433111,HRTLV
ENSG00000124120.10,TTPAL,chr20,-0.08650911,0.025514285,0.000445031,HRTLV
ENSG00000137269.14,LRRC1,chr6,-0.124234293,0.040470976,0.000445607,HRTLV
ENSG00000197956.9,S100A6,chr1,-0.074177233,0.024725681,0.000445816,HRTLV
ENSG00000143164.15,DCAF6,chr1,-0.036645411,0.012133864,0.000463024,HRTLV
ENSG00000139971.15,ARMH4,chr14,0.100735508,0.033292977,0.000474665,HRTLV
ENSG00000134240.11,HMGCS2,chr1,0.534887673,0.166601044,0.000482403,HRTLV
ENSG00000280767.3,,chrX,-0.3264736,0.083863906,0.000492272,HRTLV
ENSG00000005238.19,FAM214B,chr9,-0.048009801,0.015656377,0.00049241,HRTLV
ENSG00000186818.12,LILRB4,chr19,0.127548343,0.042182699,0.000495845,HRTLV
ENSG00000081181.7,ARG2,chr14,0.305263948,0.10300511,0.000524212,HRTLV
ENSG00000154874.15,CCDC144B,chr17,-0.245289962,0.073253587,0.000529282,HRTLV
ENSG00000008277.14,ADAM22,chr7,0.105113149,0.033443511,0.000530918,HRTLV
ENSG00000204843.12,DCTN1,chr2,-0.041263154,0.013237186,0.0005397,HRTLV
ENSG00000171812.12,COL8A2,chr1,0.142019496,0.046238097,0.000548464,HRTLV
ENSG00000087302.8,RTRAF,chr14,-0.032795236,0.011191447,0.000557675,HRTLV
ENSG00000153956.15,CACNA2D1,chr7,0.053760113,0.017372562,0.000572277,HRTLV
ENSG00000250131.1,,chr4,-0.214065067,0.07287042,0.000580056,HRTLV
ENSG00000149573.8,MPZL2,chr11,-0.148243943,0.04947899,0.000582441,HRTLV
ENSG00000281849.3,,chrX,-0.241109721,0.074424512,0.000588916,HRTLV
ENSG00000089472.16,HEPH,chrX,-0.165763812,0.050343601,0.000603077,HRTLV
ENSG00000182551.13,ADI1,chr2,-0.077066342,0.0239328,0.000605946,HRTLV
ENSG00000215105.4,TTC3P1,chrX,0.103875111,0.033016115,0.000614495,HRTLV
ENSG00000150637.8,CD226,chr18,0.151079784,0.052829374,0.00061467,HRTLV
ENSG00000104805.15,NUCB1,chr19,0.04046589,0.013663918,0.000637829,HRTLV
ENSG00000171004.18,HS6ST2,chrX,-0.473954503,0.148593131,0.000646392,HRTLV
ENSG00000106392.10,C1GALT1,chr7,0.0616106,0.019742394,0.00065417,HRTLV
ENSG00000102032.12,RENBP,chrX,0.078242612,0.025616582,0.000661327,HRTLV
ENSG00000027001.9,MIPEP,chr13,-0.084472182,0.028732138,0.00066833,HRTLV
ENSG00000228709.1,LINC02575,chr21,0.436201732,0.123525289,0.000669947,HRTLV
ENSG00000206384.10,COL6A6,chr3,0.211239831,0.069950383,0.000673314,HRTLV
ENSG00000206172.8,HBA1,chr16,-0.299054675,0.097650225,0.000673795,HRTLV
ENSG00000164649.19,CDCA7L,chr7,0.080321503,0.026965401,0.000679731,HRTLV
ENSG00000248334.6,WHAMMP2,chr15,-0.075220768,0.024309692,0.00069446,HRTLV
ENSG00000198336.9,MYL4,chr17,-0.345186843,0.133520524,0.000697422,HRTLV
ENSG00000107807.12,TLX1,chr10,0.502490867,0.1899174,0.00070091,HRTLV
ENSG00000006071.12,ABCC8,chr11,0.219526606,0.071413046,0.000722692,HRTLV
ENSG00000180053.7,NKX2-6,chr8,0.542837153,0.183587702,0.000735476,HRTLV
ENSG00000160352.15,ZNF714,chr19,0.117588015,0.038687024,0.000752,HRTLV
ENSG00000213185.6,FAM24B,chr10,-0.176100772,0.051707952,0.000754592,HRTLV
ENSG00000264247.1,LINC00909,chr18,-0.047504799,0.016762142,0.000758251,HRTLV
ENSG00000186469.8,GNG2,chr14,-0.080037008,0.027295653,0.000760667,HRTLV
ENSG00000197181.11,PIWIL2,chr8,-0.208934012,0.066421209,0.000768884,HRTLV
ENSG00000170390.15,DCLK2,chr4,0.075317658,0.028685653,0.000778167,HRTLV
ENSG00000162545.5,CAMK2N1,chr1,-0.070998219,0.023604398,0.000779179,HRTLV
ENSG00000187957.7,DNER,chr2,-0.374040484,0.127623958,0.000790325,HRTLV
ENSG00000088882.7,CPXM1,chr20,0.248449362,0.079709471,0.000790986,HRTLV
ENSG00000131831.17,RAI2,chrX,-0.067665905,0.02147498,0.00080474,HRTLV
ENSG00000132394.10,EEFSEC,chr3,0.051733993,0.016994749,0.000813153,HRTLV
ENSG00000197903.7,HIST1H2BK,chr6,0.105522465,0.036470173,0.00081347,HRTLV
ENSG00000196547.14,MAN2A2,chr15,-0.058913574,0.018927366,0.000817629,HRTLV
ENSG00000135750.14,KCNK1,chr1,-0.184772167,0.064557926,0.000823212,HRTLV
ENSG00000204179.10,PTPN20,chr10,-0.179636402,0.056309361,0.000837812,HRTLV
ENSG00000125520.13,SLC2A4RG,chr20,-0.049517742,0.016014837,0.000843564,HRTLV
ENSG00000141076.17,UTP4,chr16,0.045192785,0.014528869,0.000844013,HRTLV
ENSG00000198276.15,UCKL1,chr20,-0.056817905,0.01914733,0.000846964,HRTLV
ENSG00000175164.13,ABO,chr9,0.127189071,0.042317194,0.000851289,HRTLV
ENSG00000281991.1,TMEM265,chr16,-0.066219994,0.023296986,0.000851983,HRTLV
ENSG00000046653.14,GPM6B,chrX,0.175706684,0.056319673,0.000857739,HRTLV
ENSG00000100418.7,DESI1,chr22,-0.043478545,0.015249936,0.000871556,HRTLV
ENSG00000234969.1,,chrX,0.352636877,0.112950777,0.000876078,HRTLV
ENSG00000214097.4,SMCO1,chr3,0.17626892,0.060883105,0.000881829,HRTLV
ENSG00000113719.15,ERGIC1,chr5,0.040979838,0.013815984,0.000897652,HRTLV
ENSG00000180901.10,KCTD2,chr17,-0.054751455,0.018794245,0.00091552,HRTLV
ENSG00000100181.22,TPTEP1,chr22,0.139034596,0.045508875,0.000921869,HRTLV
ENSG00000250708.1,LINC02269,chr4,0.563291167,0.209330958,0.000941342,HRTLV
ENSG00000135519.6,KCNH3,chr12,0.130704603,0.043256187,0.000942352,HRTLV
ENSG00000155660.10,PDIA4,chr7,0.069361343,0.023280482,0.000971522,HRTLV
ENSG00000064225.12,ST3GAL6,chr3,-0.079073259,0.026720878,0.000973974,HRTLV
ENSG00000063241.7,ISOC2,chr19,0.055473992,0.018321164,0.000978489,HRTLV
ENSG00000236013.5,,chr6,0.209282598,0.073777429,0.000982299,HRTLV
ENSG00000183196.8,CHST6,chr16,0.172034664,0.061097445,0.001002018,HRTLV
ENSG00000152137.6,HSPB8,chr12,0.086840336,0.029405873,0.001008372,HRTLV
ENSG00000130158.13,DOCK6,chr19,-0.049301341,0.016999411,0.001013515,HRTLV
ENSG00000215440.11,NPEPL1,chr20,-0.044593274,0.014625758,0.001019641,HRTLV
ENSG00000272325.1,NUDT3,chr6,0.041731228,0.015254645,0.001034718,HRTLV
ENSG00000175600.15,SUGCT,chr7,0.110328233,0.054640898,0.001045568,HRTLV
ENSG00000005022.5,SLC25A5,chrX,0.054667715,0.018230723,0.001050351,HRTLV
ENSG00000111199.10,TRPV4,chr12,0.175299877,0.057735853,0.001050845,HRTLV
ENSG00000232656.7,IDI2-AS1,chr10,0.093948589,0.033033603,0.001050976,HRTLV
ENSG00000177595.17,PIDD1,chr11,-0.051332553,0.017953293,0.001053931,HRTLV
ENSG00000035115.21,SH3YL1,chr2,-0.070476205,0.024590903,0.001059273,HRTLV
ENSG00000187151.7,ANGPTL5,chr11,-0.19979077,0.070483043,0.001077384,HRTLV
ENSG00000052795.12,FNIP2,chr4,0.105683142,0.036482658,0.001086424,HRTLV
ENSG00000085831.15,TTC39A,chr1,-0.086684316,0.030480302,0.001087508,HRTLV
ENSG00000078053.16,AMPH,chr7,0.136602163,0.04564656,0.001102991,HRTLV
ENSG00000007255.10,TRAPPC6A,chr19,0.056172316,0.020053899,0.001113628,HRTLV
ENSG00000128829.11,EIF2AK4,chr15,-0.040997568,0.014570112,0.001124944,HRTLV
ENSG00000189350.12,TOGARAM2,chr2,-0.224695647,0.076389586,0.00116613,HRTLV
ENSG00000072694.20,FCGR2B,chr1,0.145449295,0.048069335,0.001174412,HRTLV
ENSG00000183386.9,FHL3,chr1,-0.088332453,0.030040747,0.001196444,HRTLV
ENSG00000082293.12,COL19A1,chr6,0.189604064,0.065358308,0.001201116,HRTLV
ENSG00000180525.11,PRR26,chr10,0.145056724,0.051324608,0.001218808,HRTLV
ENSG00000182379.9,NXPH4,chr12,0.184324375,0.065198432,0.001237775,HRTLV
ENSG00000183098.10,GPC6,chr13,0.173639198,0.061216644,0.001244541,HRTLV
ENSG00000278259.4,MYO19,chr17,-0.048577694,0.017166987,0.001249388,HRTLV
ENSG00000139668.8,WDFY2,chr13,0.054262456,0.019234085,0.00125651,HRTLV
ENSG00000157399.14,ARSE,chrX,0.259178064,0.08591356,0.001270855,HRTLV
ENSG00000134709.10,HOOK1,chr1,-0.118676613,0.04306426,0.001275089,HRTLV
ENSG00000283199.1,C13orf46,chr13,0.194082926,0.070090065,0.001286931,HRTLV
ENSG00000248144.5,ADH1C,chr4,-0.236079452,0.080148436,0.001288384,HRTLV
ENSG00000128849.10,CGNL1,chr15,0.144272276,0.052088427,0.001297304,HRTLV
ENSG00000170017.12,ALCAM,chr3,0.129671087,0.046131043,0.001322434,HRTLV
ENSG00000102178.12,UBL4A,chrX,-0.038748956,0.013644306,0.001325644,HRTLV
ENSG00000226833.5,,chr2,0.113084657,0.042360447,0.001329113,HRTLV
ENSG00000107317.12,PTGDS,chr9,-0.106652594,0.036630776,0.001364243,HRTLV
ENSG00000198223.16,CSF2RA,chrX,-0.157883577,0.052390967,0.001369815,HRTLV
ENSG00000136378.14,ADAMTS7,chr15,-0.099272961,0.034571838,0.001377141,HRTLV
ENSG00000006837.11,CDKL3,chr5,-0.061886731,0.023603167,0.001398761,HRTLV
ENSG00000110090.12,CPT1A,chr11,0.076742603,0.027272459,0.001406623,HRTLV
ENSG00000084110.10,HAL,chr12,-0.18674712,0.076650814,0.00140863,HRTLV
ENSG00000081307.12,UBA5,chr3,-0.033787856,0.013747995,0.001420264,HRTLV
ENSG00000196678.13,ERI2,chr16,-0.052028828,0.018566607,0.00143596,HRTLV
ENSG00000071246.10,VASH1,chr14,-0.063649322,0.02236389,0.001445887,HRTLV
ENSG00000170290.3,SLN,chr11,-0.291840075,0.108229492,0.001449699,HRTLV
ENSG00000132376.19,INPP5K,chr17,0.033867646,0.012208904,0.001460013,HRTLV
ENSG00000198947.15,DMD,chrX,0.086643395,0.029618951,0.00148263,HRTLV
ENSG00000229689.3,,chr2,-0.110752961,0.038132764,0.001484307,HRTLV
ENSG00000125355.15,TMEM255A,chrX,-0.229830586,0.082478869,0.001489383,HRTLV
ENSG00000067836.12,ROGDI,chr16,0.068232397,0.030519875,0.001507149,HRTLV
ENSG00000183323.12,CCDC125,chr5,-0.063856017,0.024031722,0.001507816,HRTLV
ENSG00000123572.16,NRK,chrX,0.110332907,0.037814011,0.001508677,HRTLV
ENSG00000154451.14,GBP5,chr1,0.146713041,0.054966479,0.001528066,HRTLV
ENSG00000164776.9,PHKG1,chr7,0.129811976,0.048918085,0.00153434,HRTLV
ENSG00000214100.8,PLAC9P1,chr2,-0.193153025,0.068391088,0.001565192,HRTLV
ENSG00000143416.20,SELENBP1,chr1,-0.073301306,0.025607342,0.001566068,HRTLV
ENSG00000172156.3,CCL11,chr17,-0.249486299,0.091371104,0.001574189,HRTLV
ENSG00000089050.15,RBBP9,chr20,-0.061888733,0.021180599,0.001579495,HRTLV
ENSG00000176890.15,TYMS,chr18,-0.116966519,0.043410986,0.001586732,HRTLV
ENSG00000027644.4,INSRR,chr1,-0.188655503,0.0688797,0.001593807,HRTLV
ENSG00000146409.10,SLC18B1,chr6,0.073394426,0.026281827,0.001596733,HRTLV
ENSG00000165152.8,TMEM246,chr9,-0.059887145,0.021582981,0.001606013,HRTLV
ENSG00000130147.15,SH3BP4,chr2,0.057000342,0.020048163,0.001607757,HRTLV
ENSG00000282870.1,FRG1DP,chr20,-0.296969467,0.097417356,0.00161847,HRTLV
ENSG00000109758.8,HGFAC,chr4,0.187614405,0.070878092,0.001620563,HRTLV
ENSG00000267653.1,,chr17,-0.191650126,0.063753424,0.001645857,HRTLV
ENSG00000164821.4,DEFA4,chr8,0.329652543,0.14016022,0.001647258,HRTLV
ENSG00000111879.18,FAM184A,chr6,-0.158500778,0.058851221,0.001651748,HRTLV
ENSG00000163159.12,VPS72,chr1,-0.055165078,0.021517883,0.001658435,HRTLV
ENSG00000159164.9,SV2A,chr1,-0.139044201,0.049166807,0.00169265,HRTLV
ENSG00000100228.12,RAB36,chr22,-0.099215793,0.036542686,0.001698463,HRTLV
ENSG00000092820.17,EZR,chr6,-0.069931471,0.024990165,0.001710878,HRTLV
ENSG00000160213.6,CSTB,chr21,0.052639441,0.019418345,0.001711197,HRTLV
ENSG00000146425.10,DYNLT1,chr6,0.054484744,0.01991373,0.00171456,HRTLV
ENSG00000075391.16,RASAL2,chr1,0.068380325,0.0242253,0.001724099,HRTLV
ENSG00000176871.8,WSB2,chr12,-0.040042061,0.014233469,0.001733596,HRTLV
ENSG00000158270.11,COLEC12,chr18,-0.099735334,0.037512015,0.001748185,HRTLV
ENSG00000129103.17,SUMF2,chr7,0.043376111,0.016510987,0.001762695,HRTLV
ENSG00000105696.8,TMEM59L,chr19,0.209588118,0.077523752,0.001778803,HRTLV
ENSG00000198881.9,ASB12,chrX,0.10775093,0.041488783,0.001785869,HRTLV
ENSG00000161981.10,SNRNP25,chr16,0.042530056,0.015745757,0.001803329,HRTLV
ENSG00000154945.6,ANKRD40,chr17,-0.034962141,0.012638138,0.001806208,HRTLV
ENSG00000092470.11,WDR76,chr15,-0.071956672,0.028077549,0.001808999,HRTLV
ENSG00000223609.7,HBD,chr11,-0.471691095,0.17299763,0.001825559,HRTLV
ENSG00000107130.9,NCS1,chr9,0.088117605,0.03200162,0.001829785,HRTLV
ENSG00000122643.18,NT5C3A,chr7,0.040846785,0.016176896,0.001838549,HRTLV
ENSG00000120675.5,DNAJC15,chr13,0.058969761,0.02063783,0.001869275,HRTLV
ENSG00000101901.11,ALG13,chrX,0.04394889,0.015059314,0.001885061,HRTLV
ENSG00000168734.13,PKIG,chr20,-0.056476413,0.020093632,0.001886136,HRTLV
ENSG00000010310.8,GIPR,chr19,-0.148909349,0.054438976,0.001892193,HRTLV
ENSG00000214922.9,HLA-F-AS1,chr6,0.073935315,0.026410349,0.001895139,HRTLV
ENSG00000119147.9,C2orf40,chr2,-0.140816904,0.052278804,0.001902695,HRTLV
ENSG00000127863.15,TNFRSF19,chr13,-0.129869662,0.045584947,0.001914187,HRTLV
ENSG00000215859.8,PDZK1P1,chr1,0.158558024,0.057295955,0.001954673,HRTLV
ENSG00000250303.3,,chr11,-0.092566005,0.034583899,0.001956196,HRTLV
ENSG00000147010.17,SH3KBP1,chrX,0.063052967,0.023429683,0.001957795,HRTLV
ENSG00000119471.14,HSDL2,chr9,0.055622458,0.020001546,0.001967379,HRTLV
ENSG00000266066.1,POLRMTP1,chr17,0.263364851,0.099070855,0.001999079,HRTLV
ENSG00000177570.13,SAMD12,chr8,-0.11554342,0.043394997,0.002032467,HRTLV
ENSG00000026025.15,VIM,chr10,-0.054194934,0.019290202,0.002041675,HRTLV
ENSG00000102383.13,ZDHHC15,chrX,0.057440279,0.022041309,0.002049967,HRTLV
ENSG00000170871.11,KIAA0232,chr4,-0.0384891,0.014080008,0.00205082,HRTLV
ENSG00000167553.15,TUBA1C,chr12,-0.110169936,0.041612056,0.002063656,HRTLV
ENSG00000036530.8,CYP46A1,chr14,0.073573726,0.027144621,0.002067597,HRTLV
ENSG00000152582.13,SPEF2,chr5,0.062697796,0.02303706,0.002096263,HRTLV
ENSG00000172732.11,MUS81,chr11,-0.029130245,0.010555347,0.002107503,HRTLV
ENSG00000167693.16,NXN,chr17,0.081843276,0.029809185,0.002131412,HRTLV
ENSG00000116957.12,,chr1,0.032631567,0.011964497,0.002132709,HRTLV
ENSG00000283709.1,FAM238C,chr10,-0.167875958,0.06368651,0.002134791,HRTLV
ENSG00000147642.16,SYBU,chr8,-0.093430671,0.034629465,0.002171301,HRTLV
ENSG00000130193.7,THEM6,chr8,0.060254422,0.022358406,0.002181744,HRTLV
ENSG00000179526.16,SHARPIN,chr8,-0.026408425,0.009699249,0.002193605,HRTLV
ENSG00000115561.15,CHMP3,chr2,-0.028403136,0.010230489,0.002236882,HRTLV
ENSG00000129480.12,DTD2,chr14,0.063565957,0.022559264,0.002238514,HRTLV
ENSG00000170571.11,EMB,chr5,-0.136312775,0.047556219,0.002242784,HRTLV
ENSG00000152642.10,GPD1L,chr3,0.055904702,0.020216158,0.00224906,HRTLV
ENSG00000108947.4,EFNB3,chr17,0.200562129,0.072533719,0.002274598,HRTLV
ENSG00000170162.13,VGLL2,chr6,0.377191104,0.145733381,0.00228076,HRTLV
ENSG00000159733.13,ZFYVE28,chr4,0.092166916,0.03406532,0.0022842,HRTLV
ENSG00000278058.1,,chr16,0.174418737,0.066918617,0.002313946,HRTLV
ENSG00000214338.10,SOGA3,chr6,0.175289063,0.063276458,0.002316078,HRTLV
ENSG00000106853.18,PTGR1,chr9,-0.075780002,0.028438782,0.002319934,HRTLV
ENSG00000121297.6,TSHZ3,chr19,-0.050774548,0.018661644,0.002325469,HRTLV
ENSG00000253426.5,,chr8,-0.121226942,0.045410108,0.002341314,HRTLV
ENSG00000138029.13,HADHB,chr2,0.068551885,0.025590987,0.002358693,HRTLV
ENSG00000157119.11,KLHL40,chr3,0.254489967,0.097856198,0.002370774,HRTLV
ENSG00000134046.11,MBD2,chr18,-0.030584503,0.011827151,0.002372215,HRTLV
ENSG00000206177.6,HBM,chr16,-0.31228142,0.115552448,0.00241472,HRTLV
